Player_ID,Total_Games,Total_Wins,Average_Rating,Win_Rate_%,Player_Tier
kaveca,1,0,1432.0,0.0,Casual
kaveh007,142,0,1493.0,0.0,Casual
kaven,39,39,1500.0,100.0,Casual
kavier1224,1,0,1517.0,0.0,Club Player
kavkav9876,79,79,1355.0,100.0,Casual
kavurur,1,0,1465.0,0.0,Casual
kavyabhavana,1,1,1936.0,100.0,Expert
kaw1889,1,0,1500.0,0.0,Casual
kawhomp,1,1,1500.0,100.0,Casual
kayapa,37,37,1422.0,100.0,Casual
kayeye,142,142,1494.0,100.0,Casual
kayhan34,1,0,1343.0,0.0,Casual
kaykay123,74,37,1581.0,50.0,Club Player
kayseefar,1,0,1577.0,0.0,Club Player
kayvan0098,994,426,1414.0,42.86,Casual
kazak-1310,1,0,1905.0,0.0,Expert
kazakhgm,1,0,1777.0,0.0,Club Player
kazamaza,2,2,1318.0,100.0,Casual
kazan2502,132,0,2306.0,0.0,Master
kazan_master,426,284,2381.0,66.67,Master
kazik190857,30,30,1301.0,100.0,Casual
kazikkizak,125,124,1393.0,99.2,Casual
kaztiel,1,1,1545.0,100.0,Club Player
kba42,1,0,1201.0,0.0,Casual
kbashi,3,0,1194.0,0.0,Beginner
kbob,1,0,1590.0,0.0,Club Player
kbr2009,132,0,1296.0,0.0,Casual
kc101,1,0,1354.0,0.0,Casual
kcfitzz,132,0,1445.0,0.0,Casual
kcinnay,134,0,1869.0,0.0,Expert
kcramsib,1,1,1626.0,100.0,Club Player
kcsurv,6,0,1156.0,0.0,Beginner
ke3vin,1,1,1730.0,100.0,Club Player
kedziorkowa,114,2,1569.0,1.75,Club Player
keenthinker,1,0,1418.0,0.0,Casual
keeperpine,1,1,1484.0,100.0,Casual
keepertop,1,1,1962.0,100.0,Expert
kei0075,2,1,1623.0,50.0,Club Player
keinusername,1,0,1335.0,0.0,Casual
keiwan,529,265,1650.0,50.09,Club Player
kejslazaj,89,0,1533.0,0.0,Club Player
keka34,1,1,1850.0,100.0,Expert
kekekeme,1,0,1580.0,0.0,Club Player
keklol2,1,1,1717.0,100.0,Club Player
kekscrafter,142,142,1364.0,100.0,Casual
kelja,1,1,1853.0,100.0,Expert
kells,1,1,2145.0,100.0,Expert
kellyclarkson,98,81,1342.0,82.65,Casual
kelvinator1000,143,1,1500.0,0.7,Casual
kemaluslu,2,0,1548.0,0.0,Club Player
kemamd,2,2,1428.0,100.0,Casual
kemchik,2,1,1939.0,50.0,Expert
ken2slink,149,17,1507.0,11.41,Club Player
kenanchess,110,110,1446.0,100.0,Casual
kendawy,2,0,1446.0,0.0,Casual
kennedy_mayor,1,1,1609.0,100.0,Club Player
kentiara,14,14,1328.0,100.0,Casual
kentt,2,1,1860.0,50.0,Expert
kenyabourgeois,1,0,1268.0,0.0,Casual
keomevn,1,0,1475.0,0.0,Casual
keongracun,1,0,1713.0,0.0,Club Player
keoribeiro1,142,142,1401.0,100.0,Casual
kerboodle,249,245,2408.0,98.39,Master
kerekeza26,1,0,1589.0,0.0,Club Player
keresch,3,0,2064.0,0.0,Expert
kerese1980,84,0,2106.0,0.0,Expert
kerespaul,1,1,1728.0,100.0,Club Player
kerilka,8,2,1706.0,25.0,Club Player
keriman,52,52,1989.0,100.0,Expert
kerk2020,58,29,1673.0,50.0,Club Player
kerk32,142,0,1649.0,0.0,Club Player
kermitnirmit,24,24,1698.0,100.0,Club Player
kernell,134,0,1773.0,0.0,Club Player
kes1212,1,1,1526.0,100.0,Club Player
keshav_soni,1,1,1628.0,100.0,Club Player
ketan_a_mahajan,134,0,1515.0,0.0,Club Player
kettlekev,134,134,1464.0,100.0,Casual
kevban,61,0,1902.0,0.0,Expert
kevchod,1978,674,1494.0,34.07,Casual
kevin_ferrucci,134,0,1451.0,0.0,Casual
kevin_l,2,1,2199.0,50.0,Expert
kevinaso123,123,123,1537.0,100.0,Club Player
kevineclmans,222,222,1764.0,100.0,Club Player
kevinsitho2,1,0,1410.0,0.0,Casual
keyvan777,2,2,1984.0,100.0,Expert
kferapont,1741,1090,2125.0,62.61,Expert
kgbird,298,0,2121.0,0.0,Expert
khabibullin,78,0,1230.0,0.0,Casual
khaefear,1,1,1262.0,100.0,Casual
khal,89,0,1760.0,0.0,Club Player
khald,1,1,1602.0,100.0,Club Player
khaled000emad,1,0,1343.0,0.0,Casual
khaled1987,1,1,2074.0,100.0,Expert
khaled1992,1,0,1143.0,0.0,Beginner
khaled500,132,132,1500.0,100.0,Casual
khaledalansary,28,14,1352.0,50.0,Casual
khalidm,6,0,1861.0,0.0,Expert
khalilk,1,1,1283.0,100.0,Casual
khallahyari,46,46,1336.0,100.0,Casual
khalon,1,1,1764.0,100.0,Club Player
khanin29111979,2,0,1481.0,0.0,Casual
khapablanca,1,0,1995.0,0.0,Expert
khatir,1,1,1647.0,100.0,Club Player
kheideg,46,0,1657.0,0.0,Club Player
khelil,1302,746,1579.0,57.3,Club Player
khemar,1113,1112,1919.0,99.91,Expert
khersonsky,2,0,1258.0,0.0,Casual
khilchevsky1,111,0,1262.0,0.0,Casual
khof,46,0,1713.0,0.0,Club Player
kholil,1,0,1553.0,0.0,Club Player
kholpilov,1,1,2131.0,100.0,Expert
khosro1340,111,111,1374.0,100.0,Casual
khtabkhmal,1,1,1977.0,100.0,Expert
khurbon,1,1,1872.0,100.0,Expert
khusros,134,134,1877.0,100.0,Expert
khvorov,186,93,1505.0,50.0,Club Player
ki_f,1,0,1463.0,0.0,Casual
kia010,1,1,1914.0,100.0,Expert
kian008,1,1,2004.0,100.0,Expert
kian55,1,1,1807.0,100.0,Expert
kianoush-esl,132,0,1805.0,0.0,Expert
kianov95,35,35,1950.0,100.0,Expert
kiasar,3,0,1693.0,0.0,Club Player
kiathong,1,0,1500.0,0.0,Casual
kiba2015,264,132,1542.0,50.0,Club Player
kicblo37,1,0,1502.0,0.0,Club Player
kidip,1,1,1352.0,100.0,Casual
kidkash,78,78,1181.0,100.0,Beginner
kiedyswygrasz,111,111,1767.0,100.0,Club Player
kigasu0424,38,0,1496.0,0.0,Casual
kigy,1,0,1166.0,0.0,Beginner
kiii,319,81,1306.0,25.39,Casual
kijek,2,0,2194.0,0.0,Expert
kijevatov,2,2,1670.0,100.0,Club Player
kikume,1,1,1392.0,100.0,Casual
kile,1,1,1923.0,100.0,Expert
kilgour22,820,544,1951.0,66.34,Expert
killaunknown,1,1,1873.0,100.0,Expert
killdup,1,0,1191.0,0.0,Beginner
killer1045,1,0,1222.0,0.0,Casual
killer2017,1,0,1939.0,0.0,Expert
killer81,15,15,2206.0,100.0,Master
killerbrecht,1,0,1255.0,0.0,Casual
killerbromean,287,2,1728.0,0.7,Club Player
killeriowa,2,0,1312.0,0.0,Casual
killerkaz,1,1,2277.0,100.0,Master
killerkitten,142,142,1500.0,100.0,Casual
killerloop,10,10,1200.0,100.0,Beginner
killertip,142,0,1382.0,0.0,Casual
killerveee,1,0,1296.0,0.0,Casual
killing_knight,2,0,1626.0,0.0,Club Player
killjoy1234,1,0,1459.0,0.0,Casual
killoilll,6,0,1069.0,0.0,Beginner
killscheg,1,1,1700.0,100.0,Club Player
killuwatts,142,0,1042.0,0.0,Beginner
kilro,142,0,1454.0,0.0,Casual
kim2017,3,0,1382.0,0.0,Casual
kimaga,84,84,1865.0,100.0,Expert
kimmmmi060,12,2,1217.0,16.67,Casual
kimokamal73,30,0,1534.0,0.0,Club Player
kimpetersen20,132,132,1382.0,100.0,Casual
kimr,132,132,1518.0,100.0,Club Player
kimsan,1,0,1253.0,0.0,Casual
kinatos,142,142,1771.0,100.0,Club Player
kindruk,46,0,1733.0,0.0,Club Player
kinesof,1,0,1849.0,0.0,Expert
king-_-micah,705,112,1500.0,15.89,Casual
king-bullet,2,2,2522.0,100.0,Master
king20202002,134,0,1223.0,0.0,Casual
king5891,2941,2035,1400.0,69.19,Casual
king66gio,1,0,1706.0,0.0,Club Player
king_delicious,60,60,1820.0,100.0,Expert
king_of_knights,142,0,1705.0,0.0,Club Player
king_sepehr,1,0,1562.0,0.0,Club Player
kingamith,1,0,1500.0,0.0,Casual
kingbus,142,0,1337.0,0.0,Casual
kingcaptor,2,0,1361.0,0.0,Casual
kingcapturer,1,0,1264.0,0.0,Casual
kingcfun,1,1,1738.0,100.0,Club Player
kingciro,132,0,1216.0,0.0,Casual
kingcrazy99,2200,617,1368.0,28.05,Casual
kingdomcome50,1,1,1864.0,100.0,Expert
kingestee33,2,2,1390.0,100.0,Casual
kingextreme,1,1,1947.0,100.0,Expert
kingfbh,426,426,1344.0,100.0,Casual
kinghunterra,1,0,1702.0,0.0,Club Player
kingjames1222,55,55,1346.0,100.0,Casual
kingkilleretx,1,1,1428.0,100.0,Casual
kingknightfirst,1,0,1679.0,0.0,Club Player
kingmuncher,132,0,1404.0,0.0,Casual
kingofchess2017,55,0,1219.0,0.0,Casual
kingofkings,188,0,1407.0,0.0,Casual
kingoflosers,1,0,1752.0,0.0,Club Player
kingoslavios,1,0,1602.0,0.0,Club Player
kingpawnnn,1,0,1395.0,0.0,Casual
kingpong,2,0,1864.0,0.0,Expert
kingrat,142,142,1195.0,100.0,Beginner
kings77,132,132,1710.0,100.0,Club Player
kingsavage,1,1,1528.0,100.0,Club Player
kingscrusher-fan,84,0,1691.0,0.0,Club Player
kingscrusher-youtube,3,3,2292.0,100.0,Master
kingsforqueens,1,1,1179.0,100.0,Beginner
kingslayer92,177,160,1717.0,90.4,Club Player
kingsmagician,4,3,1714.0,75.0,Club Player
kingsnightout,1,1,1477.0,100.0,Casual
kingsoutforharambe,381,175,1500.0,45.93,Casual
kingspawn02,1,1,1701.0,100.0,Club Player
kingssacrifice,1,1,1632.0,100.0,Club Player
kingsspeech,1,1,1838.0,100.0,Expert
kingstabber,65,65,1369.0,100.0,Casual
kingtakesking,132,132,1738.0,100.0,Club Player
kingthechess2017,1,0,1436.0,0.0,Casual
kingtotos,45,45,1535.0,100.0,Club Player
kinn,1,1,1598.0,100.0,Club Player
kioto,1,1,1577.0,100.0,Club Player
kir3740,1,0,1352.0,0.0,Casual
kiranjos,132,0,1771.0,0.0,Club Player
kirasam,284,0,1292.0,0.0,Casual
kirgis,1,0,1750.0,0.0,Club Player
kirileclown,123,123,1651.0,100.0,Club Player
kirill8let,61,0,1417.0,0.0,Casual
kirillovss,1,0,1620.0,0.0,Club Player
kirk0007,1,1,1503.0,100.0,Club Player
kirklar,180,1,2121.0,0.56,Expert
kirodessa,134,134,1979.0,100.0,Expert
kiroram,1,0,1316.0,0.0,Casual
kiross2015,1,1,1327.0,100.0,Casual
kirov66,1,1,1594.0,100.0,Club Player
kishan11,112,112,1458.0,100.0,Casual
kishomat,1708,948,1858.0,55.5,Expert
kiterdekel,1,0,1836.0,0.0,Expert
kito19,39,39,1593.0,100.0,Club Player
kitsunesenpaiii2017,1,0,1590.0,0.0,Club Player
kittu006,123,123,1590.0,100.0,Club Player
kittyhazelden,89,0,1500.0,0.0,Casual
kiumars,79,79,1676.0,100.0,Club Player
kiwok,142,0,1317.0,0.0,Casual
kiyomitsu,1,1,1815.0,100.0,Expert
kizes86,132,132,1427.0,100.0,Casual
kjaliner,2,0,1554.0,0.0,Club Player
kjf,2,2,1641.0,100.0,Club Player
kjfoster17,40,0,1801.0,0.0,Expert
kjpow22,1,1,1573.0,100.0,Club Player
kkatos,1,0,1862.0,0.0,Expert
kkfloja,6,0,1720.0,0.0,Club Player
kkh1,1,0,1580.0,0.0,Club Player
kkjasnagar,2,1,1450.0,50.0,Casual
kl695,30,0,1465.0,0.0,Casual
klamm,1,1,1558.0,100.0,Club Player
klassik_1,1,1,1399.0,100.0,Casual
klawoo,1,0,1325.0,0.0,Casual
klaxon,2,0,1312.0,0.0,Casual
kleberdias,60,60,1250.0,100.0,Casual
kleinezgull,142,0,1384.0,0.0,Casual
kleinmeister,2,0,1908.0,0.0,Expert
klemi,7,0,1889.0,0.0,Expert
klenoff,79,0,1611.0,0.0,Club Player
kleoj,123,0,1853.0,0.0,Expert
klexus,418,417,1606.0,99.76,Club Player
kleyveu,168,84,1559.0,50.0,Club Player
klf,1,0,1941.0,0.0,Expert
klimkoj,112,112,2082.0,100.0,Expert
klimv,1,0,1112.0,0.0,Beginner
klip98,839,342,2155.0,40.76,Expert
klm138,1,0,1370.0,0.0,Casual
klod42,31,0,1989.0,0.0,Expert
kloeft,123,0,1646.0,0.0,Club Player
klopstockus,3,1,1532.0,33.33,Club Player
klouis06,134,0,1857.0,0.0,Expert
klud,90,0,2022.0,0.0,Expert
klw4,84,84,1738.0,100.0,Club Player
kmbrgn,142,0,1322.0,0.0,Casual
kmlarm,1,1,1359.0,100.0,Casual
kmor,1,1,1573.0,100.0,Club Player
kmoz,134,0,1345.0,0.0,Casual
kn89,38,18,1541.0,47.37,Club Player
knabhilash4u,1,0,1404.0,0.0,Casual
knefel,46,0,2068.0,0.0,Expert
kng7kng,1,0,1539.0,0.0,Club Player
knight4aday,134,0,1621.0,0.0,Club Player
knight602,8,7,1381.0,87.5,Casual
knight79,1,1,1500.0,100.0,Casual
knight_knemesis,480,480,1459.0,100.0,Casual
knightbane,2,1,1762.0,50.0,Club Player
knightbot,4,0,1500.0,0.0,Casual
knightc,2,2,1522.0,100.0,Club Player
knightcastle,142,142,2060.0,100.0,Expert
knightkenan,111,0,2134.0,0.0,Expert
knightlight2,2,0,1328.0,0.0,Casual
knightlight_mdk,5,3,1535.0,60.0,Club Player
knightlover84,1,1,1096.0,100.0,Beginner
knightofchess90,1,0,1890.0,0.0,Expert
knightowl16,1,1,1900.0,100.0,Expert
knightsidecastle,3,1,1186.0,33.33,Beginner
knightstand,79,0,1081.0,0.0,Beginner
knightsweats,43,43,1527.0,100.0,Club Player
knightvision-mtl,19,0,2063.0,0.0,Expert
knightwizard,1,1,1940.0,100.0,Expert
knm,142,142,1348.0,100.0,Casual
knobknobdunk,142,142,1514.0,100.0,Club Player
knoddel,61,61,2080.0,100.0,Expert
knotten93,1,1,1381.0,100.0,Casual
knrasm,1,1,1661.0,100.0,Club Player
knucklehead88,1,1,1374.0,100.0,Casual
ko112,1,0,1500.0,0.0,Casual
koba68,1,0,1768.0,0.0,Club Player
kobacb13,111,111,2040.0,100.0,Expert
kobayfare,1,0,1500.0,0.0,Casual
kobemichi,1,1,1776.0,100.0,Club Player
kobol,84,0,2104.0,0.0,Expert
kochab17,123,0,1867.0,0.0,Expert
kocinus,30,30,1657.0,100.0,Club Player
kockica,2,1,1410.0,50.0,Casual
kocyvo,1,1,1612.0,100.0,Club Player
kodl47,264,132,1798.0,50.0,Club Player
kodrat0052,1,0,1822.0,0.0,Expert
kody86,4,0,1464.0,0.0,Casual
koen,6,6,1855.0,100.0,Expert
koepkos,284,284,1672.0,100.0,Club Player
kogynuquer,79,79,1500.0,100.0,Casual
kohyar,30,0,1500.0,0.0,Casual
kojac,1,1,1445.0,100.0,Casual
kojetin,1,0,1511.0,0.0,Club Player
koka123,132,132,1454.0,100.0,Casual
kokekop,1,1,1157.0,100.0,Beginner
kokihuhj,1,0,1236.0,0.0,Casual
koko3333,39,0,1372.0,0.0,Casual
kokos4,7,7,1713.0,100.0,Club Player
koksalakdeniz,2,2,1215.0,100.0,Casual
kolatt,1,0,2009.0,0.0,Expert
kolgrim,1,0,1147.0,0.0,Beginner
kolia09,38,0,1858.0,0.0,Expert
koljan,426,284,1724.0,66.67,Club Player
kolovrat836,89,0,1594.0,0.0,Club Player
kolpakovpasa,2,1,1410.0,50.0,Casual
kolphire,24,24,1703.0,100.0,Club Player
koly2015,1,0,1808.0,0.0,Expert
kolya001,1,0,1298.0,0.0,Casual
komarik,1,1,1968.0,100.0,Expert
komarnik,1,1,1789.0,100.0,Club Player
kombat_ace,2,1,1629.0,50.0,Club Player
komgoo,2,2,2068.0,100.0,Expert
komikadze,1,0,1443.0,0.0,Casual
komis1987,333,111,2267.0,33.33,Master
komodo_2016,15,15,1786.0,100.0,Club Player
konatok,641,530,1679.0,82.68,Club Player
kondesa,1,0,1890.0,0.0,Expert
kondrat70,1,1,1610.0,100.0,Club Player
kondukator0,30,15,2112.0,50.0,Expert
kons31,46,46,1808.0,100.0,Expert
konschess,78,78,1833.0,100.0,Expert
konsortium,142,142,1500.0,100.0,Casual
konst767,1,1,1902.0,100.0,Expert
konstantin1567,1,0,1542.0,0.0,Club Player
konstantin71,142,71,1585.0,50.0,Club Player
konstantindn,3,2,1655.0,66.67,Club Player
konstantingauss,134,134,1908.0,100.0,Expert
konstantinos95,1,0,1564.0,0.0,Club Player
konstantinru,134,0,1663.0,0.0,Club Player
konstantinsrulevich,1,0,1501.0,0.0,Club Player
konzolatomic,132,0,1927.0,0.0,Expert
kooksta,1,1,1753.0,100.0,Club Player
kop68,134,0,1888.0,0.0,Expert
kopr,4,4,1348.0,100.0,Casual
koraj,84,0,1905.0,0.0,Expert
korbendallas,2,2,1790.0,100.0,Club Player
korbi,132,0,2074.0,0.0,Expert
korhan,8,0,1832.0,0.0,Expert
korkmazaydin12,1,1,1784.0,100.0,Club Player
kormats,142,142,1740.0,100.0,Club Player
koroal,1,0,1165.0,0.0,Beginner
koroleva03,1,0,1586.0,0.0,Club Player
korsakov,1,1,1384.0,100.0,Casual
koryakinrus,114,14,1715.0,12.28,Club Player
korzh,1,1,1774.0,100.0,Club Player
kosenkov,136,0,1527.0,0.0,Club Player
koshi12,1,1,1693.0,100.0,Club Player
koshwine-myanmar,123,0,1569.0,0.0,Club Player
kosior,1,1,1581.0,100.0,Club Player
koskor,2,1,1737.0,50.0,Club Player
kosmomysl,2,2,1500.0,100.0,Casual
kosmopolit,1,0,1147.0,0.0,Beginner
kossta,264,264,1687.0,100.0,Club Player
kosta201,112,0,1548.0,0.0,Club Player
kostabrava,132,0,1458.0,0.0,Casual
kostas_chess,1,0,1803.0,0.0,Expert
kostaskoltou,61,0,1637.0,0.0,Club Player
kostastas,178,0,1385.0,0.0,Casual
kostastop1526,602,583,1553.0,96.84,Club Player
kostiz5190,78,0,1192.0,0.0,Beginner
kostya37,1,0,1426.0,0.0,Casual
kostya_p,1,1,1430.0,100.0,Casual
kostyarik,71,0,1629.0,0.0,Club Player
kot-000,1,0,1236.0,0.0,Casual
kot_matpoc,134,0,1828.0,0.0,Expert
kotbapkot,1,1,1349.0,100.0,Casual
kottbullar,93,93,1500.0,100.0,Casual
koupito,12,0,1084.0,0.0,Beginner
kovach,268,0,1782.0,0.0,Club Player
kovacsistvan,132,0,1749.0,0.0,Club Player
kovalcuk94,1,0,1415.0,0.0,Casual
kovlapav50,246,134,1618.0,54.47,Club Player
kowabounga,1,1,1539.0,100.0,Club Player
koyados,142,142,1554.0,100.0,Club Player
koza_nostra,1,0,985.0,0.0,Beginner
kozlov,5,5,2218.0,100.0,Master
kphs-rapid,84,0,1960.0,0.0,Expert
kplclassic,1,0,1400.0,0.0,Casual
kproductions,1,1,1832.0,100.0,Expert
kr_1,23,0,1729.0,0.0,Club Player
kraka,1,0,1550.0,0.0,Club Player
kraken12,142,142,1199.0,100.0,Beginner
krakken57,2,0,1799.0,0.0,Club Player
krald,1,1,1500.0,100.0,Casual
kraloyun,583,1,1018.0,0.17,Beginner
kramer81,89,89,1298.0,100.0,Casual
kramevad,26,26,1508.0,100.0,Club Player
kramnic,1,0,1417.0,0.0,Casual
kramnik1993,1,1,1988.0,100.0,Expert
krangi,1,0,1488.0,0.0,Casual
kratos1,1,1,1869.0,100.0,Expert
kravtsov,1,1,1359.0,100.0,Casual
krazykat,1,1,1620.0,100.0,Club Player
kreativ-s,1,1,1640.0,100.0,Club Player
kreatonn,1,0,1456.0,0.0,Casual
kreedome,108,0,1500.0,0.0,Casual
krembrule,134,0,1936.0,0.0,Expert
krenkov,123,0,1746.0,0.0,Club Player
kresevica,20,20,1591.0,100.0,Club Player
kreso87,108,54,1942.0,50.0,Expert
krestovsky,1,1,1507.0,100.0,Club Player
kretu,1,0,1460.0,0.0,Casual
krillnor,1,1,1539.0,100.0,Club Player
krillywilly,1,0,1452.0,0.0,Casual
krincy,2,2,1662.0,100.0,Club Player
krinst,2,0,1262.0,0.0,Casual
kripso,284,0,1020.0,0.0,Beginner
kris_97,89,89,1252.0,100.0,Casual
krish1991,3,2,1222.0,66.67,Casual
krishchennai93,24,20,1733.0,83.33,Club Player
krishna06,1,1,1875.0,100.0,Expert
krishnacricketer,1,0,1720.0,0.0,Club Player
krishubhi,2,0,1555.0,0.0,Club Player
krispl,61,61,1916.0,100.0,Expert
krisrov,1,1,1702.0,100.0,Club Player
kriss,177,177,1554.0,100.0,Club Player
krissy33,3,0,1462.0,0.0,Casual
kristall63,1,1,1803.0,100.0,Expert
kristian_zebua,2,1,2112.0,50.0,Expert
kristiangarcia,10,10,1576.0,100.0,Club Player
kristianvik,54,54,1119.0,100.0,Beginner
krisztina,10,10,1387.0,100.0,Casual
krivatsa,2,1,1832.0,50.0,Expert
krivdamelnik86,142,0,1144.0,0.0,Beginner
krivovtv,1,0,1438.0,0.0,Casual
krizantem_579686,1,1,1192.0,100.0,Beginner
krizchess,1,0,1279.0,0.0,Casual
krluch,2,1,1880.0,50.0,Expert
krm06,1,0,1315.0,0.0,Casual
krmandli,1,0,1411.0,0.0,Casual
krnoktorn,1,0,1891.0,0.0,Expert
krobbi,1,0,1725.0,0.0,Club Player
kronox777,46,0,1852.0,0.0,Expert
kroqster,23,23,1807.0,100.0,Expert
kroupy,1,1,2141.0,100.0,Expert
kroyee,1,0,1804.0,0.0,Expert
krst,1,0,930.0,0.0,Beginner
krusteevs,1,1,1592.0,100.0,Club Player
kruvaziyer333,1,0,1702.0,0.0,Club Player
kryptik,58,9,1524.0,15.52,Club Player
krystian96,1,0,1482.0,0.0,Casual
kryyc,61,0,1779.0,0.0,Club Player
krzem,84,0,1961.0,0.0,Expert
krzychupogromca12,8,8,1500.0,100.0,Casual
krzysiek8340,142,142,1416.0,100.0,Casual
krzysiuchess,2,1,1948.0,50.0,Expert
kschmidt4,30,30,1226.0,100.0,Casual
kshaz,30,30,1506.0,100.0,Club Player
kskatem,1,0,1287.0,0.0,Casual
ksks24,31,0,1251.0,0.0,Casual
ktikkani,196,0,1143.0,0.0,Beginner
kuanxxx,1,1,1682.0,100.0,Club Player
kuba226,134,134,1510.0,100.0,Club Player
kuba_pavlicek,1,1,1500.0,100.0,Casual
kubacki,1,1,1857.0,100.0,Expert
kuchen123,1,0,1436.0,0.0,Casual
kucuik,1,1,1093.0,100.0,Beginner
kudenet,1,0,1897.0,0.0,Expert
kudinoff,1,0,1789.0,0.0,Club Player
kudrin64,142,142,2035.0,100.0,Expert
kuipertje,1,0,1277.0,0.0,Casual
kujevicpajazit,132,132,1850.0,100.0,Expert
kukoevarsenic,134,134,1532.0,100.0,Club Player
kukushonok,1,1,1969.0,100.0,Expert
kula69,1,1,1609.0,100.0,Club Player
kuldeepnegi,1,1,1500.0,100.0,Casual
kumskiy,1,1,1741.0,100.0,Club Player
kuna,132,0,1799.0,0.0,Club Player
kunarsenal,1,1,1573.0,100.0,Club Player
kunik,1,0,1498.0,0.0,Casual
kuo,46,46,1426.0,100.0,Casual
kuparacdu,1,1,1813.0,100.0,Expert
kuppel,1,0,1080.0,0.0,Beginner
kupres,1,0,1880.0,0.0,Expert
kuramateca,60,60,1651.0,100.0,Club Player
kurban,134,134,1533.0,100.0,Club Player
kurika,134,0,1640.0,0.0,Club Player
kurlmercury,1,1,1584.0,100.0,Club Player
kurozhawa,1,1,1501.0,100.0,Club Player
kurshev,1,1,2121.0,100.0,Expert
kurtbusch,123,4,1433.0,3.25,Casual
kurvic51,1,0,1283.0,0.0,Casual
kurzeme,3,0,2204.0,0.0,Master
kusanagi777,1,0,1892.0,0.0,Expert
kusartur,163,132,1764.0,80.98,Club Player
kutetalky,18,0,1211.0,0.0,Casual
kuwab,142,0,1397.0,0.0,Casual
kuwatoro0320,142,142,1564.0,100.0,Club Player
kvazarteoriyastrun,78,39,1896.0,50.0,Expert
kvs,4,3,1608.0,75.0,Club Player
kwameware,4,4,1452.0,100.0,Casual
kwantc,134,0,1924.0,0.0,Expert
kwespy,1,1,999.0,100.0,Beginner
kwondmitrii,1,1,1915.0,100.0,Expert
kwulhu,284,0,1500.0,0.0,Casual
kyanh,610,283,1546.0,46.39,Club Player
kyc_j,10,10,1470.0,100.0,Casual
kykypy30,134,134,1514.0,100.0,Club Player
kylarr,1805,780,1350.0,43.21,Casual
kylecuver1,1729,6,997.0,0.35,Beginner
kyman05,134,0,1906.0,0.0,Expert
kyoz,1,1,1542.0,100.0,Club Player
kyriakos1301,1,1,1742.0,100.0,Club Player
kyrone,142,142,1804.0,100.0,Expert
kyves,46,0,1935.0,0.0,Expert
kyznecov,1,1,1500.0,100.0,Casual
kyzuro,1413,1138,1388.0,80.54,Casual
l0l00l,2,0,2026.0,0.0,Expert
l0rdsn0w,132,0,1500.0,0.0,Casual
l1eur,1,1,1581.0,100.0,Club Player
labarreraman,24,24,1403.0,100.0,Casual
labg141,1,1,1228.0,100.0,Casual
labn,30,0,1460.0,0.0,Casual
labrute,1,1,1500.0,100.0,Casual
laci64,55,0,1548.0,0.0,Club Player
lacobriga,1,1,1807.0,100.0,Expert
lacrome,7,3,1526.0,42.86,Club Player
ladaa,1,1,1703.0,100.0,Club Player
ladaladalada,39,39,1714.0,100.0,Club Player
ladiagonale,2,2,1978.0,100.0,Expert
lado3,1,1,1449.0,100.0,Casual
ladratov,142,0,2301.0,0.0,Master
lady_anna,426,0,1321.0,0.0,Casual
lady_jennifer_robin,1,0,1192.0,0.0,Beginner
ladyjoaninha,142,142,1445.0,100.0,Casual
ladyka,1,1,1865.0,100.0,Expert
ladynorth,2,2,1302.0,100.0,Casual
laeca53,2,2,1834.0,100.0,Expert
laertovysk,1,1,2105.0,100.0,Expert
laeufer26,142,0,1228.0,0.0,Casual
lafreu64,2,2,1863.0,100.0,Expert
lagos16,1,0,1449.0,0.0,Casual
lagrandevero,1,1,1306.0,100.0,Casual
laguerrovick,142,142,1435.0,100.0,Casual
laguigne,133,0,1401.0,0.0,Casual
lahayejose012,8,5,1691.0,62.5,Club Player
laira,1,1,1567.0,100.0,Club Player
laishiyiyou,13,13,1961.0,100.0,Expert
lajniko,16,16,1581.0,100.0,Club Player
laki3,63,0,1804.0,0.0,Expert
laki60,1,1,1620.0,100.0,Club Player
lakinwecker,61,61,1711.0,100.0,Club Player
lakshmandevi,1,1,1519.0,100.0,Club Player
lalainalalou3,1,0,1694.0,0.0,Club Player
lalikir,132,0,1655.0,0.0,Club Player
lalinea,1,0,1775.0,0.0,Club Player
lallabiga,123,123,1473.0,100.0,Casual
lalokhezia,1,0,1542.0,0.0,Club Player
lameloser,1,0,1789.0,0.0,Club Player
lamer0x0,2,1,1517.0,50.0,Club Player
lanas2007,5,4,1671.0,80.0,Club Player
lance2020,1,1,1513.0,100.0,Club Player
lance5500,1583,965,2621.0,60.96,Master
lance5500-youtube,122,61,2406.0,50.0,Master
lancel0t,1,0,1610.0,0.0,Club Player
lancelot76,22,22,1417.0,100.0,Casual
landreoli,46,0,1551.0,0.0,Club Player
landscaping123,3,3,1671.0,100.0,Club Player
lanfer,123,123,1420.0,100.0,Casual
langlais,1,0,1777.0,0.0,Club Player
langsama,1,0,1286.0,0.0,Casual
laode_syahril,2106,1961,2005.0,93.11,Expert
lapawnjames,14,14,1396.0,100.0,Casual
lapeque,571,224,1285.0,39.23,Casual
lapin0u,1,1,1367.0,100.0,Casual
lapircsspacca,1,1,1985.0,100.0,Expert
larcher91,1,1,1634.0,100.0,Club Player
larden,3,2,1983.0,66.67,Expert
laredefa,1,0,1441.0,0.0,Casual
larevanche,5,4,1561.0,80.0,Club Player
larissbug,40,40,1991.0,100.0,Expert
larisseelias,142,0,1500.0,0.0,Casual
