increment_code,total_time,initial_time,increment,Speed_Category,Time_ID
5+10,8.5,5,10,Rapid,1972
5+10,14.833333333333332,5,10,Rapid,1973
5+10,13.333333333333332,5,10,Rapid,1974
5+10,23.0,5,10,Rapid,1975
5+10,18.33333333333333,5,10,Rapid,1976
30+30,55.5,30,30,Classic,1977
30+30,51.0,30,30,Classic,1978
45+45,143.25,45,45,Classic,1979
45+45,109.5,45,45,Classic,1980
45+45,80.25,45,45,Classic,1981
7+8,15.266666666666666,7,8,Rapid,1982
10+12,23.8,10,12,Rapid,1983
9+2,9.366666666666667,9,2,Rapid,1984
35+10,36.833333333333336,35,10,Classic,1985
18+20,39.66666666666666,18,20,Classic,1986
20+20,28.33333333333333,20,20,Classic,1987
20+20,67.0,20,20,Classic,1988
20+20,51.0,20,20,Classic,1989
20+20,36.0,20,20,Classic,1990
20+20,30.0,20,20,Classic,1991
20+20,33.33333333333333,20,20,Classic,1992
20+20,37.33333333333333,20,20,Classic,1993
20+20,29.0,20,20,Classic,1994
30+30,90.5,30,30,Classic,1995
30+30,75.5,30,30,Classic,1996
20+20,55.0,20,20,Classic,1997
30+30,60.0,30,30,Classic,1998
30+30,91.5,30,30,Classic,1999
20+20,46.66666666666666,20,20,Classic,2000
8+8,21.2,8,8,Rapid,2001
20+20,62.66666666666666,20,20,Classic,2002
7+7,17.383333333333333,7,7,Rapid,2003
20+20,51.66666666666666,20,20,Classic,2004
8+8,13.6,8,8,Rapid,2005
6+5,8.75,6,5,Rapid,2006
6+5,9.833333333333332,6,5,Rapid,2007
6+15,8.25,6,15,Rapid,2008
20+20,34.0,20,20,Classic,2009
19+20,29.33333333333333,19,20,Classic,2010
20+20,48.66666666666666,20,20,Classic,2011
20+20,42.33333333333333,20,20,Classic,2012
17+1,17.5,17,1,Rapid,2013
25+1,25.03333333333333,25,1,Rapid,2014
25+1,28.03333333333333,25,1,Rapid,2015
11+1,13.483333333333334,11,1,Rapid,2016
10+8,15.6,10,8,Rapid,2017
20+5,23.0,20,5,Rapid,2018
20+5,30.25,20,5,Rapid,2019
20+20,22.666666666666668,20,20,Classic,2020
20+20,23.33333333333333,20,20,Classic,2021
10+5,20.5,10,5,Rapid,2022
20+25,24.166666666666668,20,25,Classic,2023
20+25,23.33333333333333,20,25,Classic,2024
20+5,20.83333333333333,20,5,Rapid,2025
20+5,22.416666666666668,20,5,Rapid,2026
20+60,25.0,20,60,Classic,2027
30+30,54.5,30,30,Classic,2028
25+10,32.833333333333336,25,10,Classic,2029
25+10,36.83333333333333,25,10,Classic,2030
8+5,19.08333333333333,8,5,Rapid,2031
15+10,20.666666666666664,15,10,Rapid,2032
10+15,19.75,10,15,Rapid,2033
30+150,110.0,30,150,Classic,2034
25+5,28.25,25,5,Classic,2035
5+8,19.666666666666664,5,8,Rapid,2036
10+5,15.333333333333332,10,5,Rapid,2037
14+8,17.6,14,8,Rapid,2038
15+5,17.333333333333332,15,5,Rapid,2039
10+10,31.83333333333333,10,10,Rapid,2040
10+10,14.5,10,10,Rapid,2041
15+8,28.2,15,8,Rapid,2042
6+4,9.066666666666666,6,4,Rapid,2043
7+5,12.083333333333332,7,5,Rapid,2044
5+5,14.416666666666666,5,5,Rapid,2045
5+5,17.0,5,5,Rapid,2046
20+1,20.316666666666663,20,1,Rapid,2047
20+1,21.05,20,1,Rapid,2048
25+3,30.15,25,3,Rapid,2049
25+3,27.25,25,3,Rapid,2050
25+3,29.45,25,3,Rapid,2051
25+3,30.3,25,3,Rapid,2052
25+3,31.5,25,3,Rapid,2053
25+3,28.5,25,3,Rapid,2054
25+3,27.45,25,3,Rapid,2055
25+3,28.15,25,3,Rapid,2056
25+3,29.1,25,3,Rapid,2057
25+3,27.65,25,3,Rapid,2058
25+3,27.05,25,3,Rapid,2059
25+3,26.7,25,3,Rapid,2060
25+3,28.4,25,3,Rapid,2061
35+3,36.55,35,3,Classic,2062
35+3,37.65,35,3,Classic,2063
35+3,37.25,35,3,Classic,2064
35+3,37.85,35,3,Classic,2065
35+3,39.45,35,3,Classic,2066
35+3,36.85,35,3,Classic,2067
35+3,36.4,35,3,Classic,2068
35+3,38.05,35,3,Classic,2069
35+3,39.05,35,3,Classic,2070
35+3,36.3,35,3,Classic,2071
35+3,36.15,35,3,Classic,2072
35+3,36.35,35,3,Classic,2073
35+3,38.65,35,3,Classic,2074
30+3,33.9,30,3,Classic,2075
30+3,32.35,30,3,Classic,2076
30+3,33.75,30,3,Classic,2077
15+15,43.25,15,15,Classic,2078
15+15,34.75,15,15,Classic,2079
15+15,47.25,15,15,Classic,2080
10+8,24.8,10,8,Rapid,2081
15+8,35.53333333333333,15,8,Rapid,2082
15+8,27.8,15,8,Rapid,2083
15+8,27.0,15,8,Rapid,2084
6+4,11.333333333333332,6,4,Rapid,2085
6+4,18.266666666666666,6,4,Rapid,2086
17+8,22.066666666666663,17,8,Rapid,2087
17+8,25.53333333333333,17,8,Rapid,2088
5+8,22.6,5,8,Rapid,2089
2+10,7.833333333333333,2,10,Rapid,2090
20+20,35.0,20,20,Classic,2091
20+20,37.66666666666666,20,20,Classic,2092
20+5,25.916666666666664,20,5,Rapid,2093
10+1,10.916666666666666,10,1,Rapid,2094
5+8,18.6,5,8,Rapid,2095
17+0,17.0,17,0,Rapid,2096
30+30,46.0,30,30,Classic,2097
8+2,10.7,8,2,Rapid,2098
8+2,10.4,8,2,Rapid,2099
10+30,60.0,10,30,Classic,2100
5+8,23.0,5,8,Rapid,2101
5+6,12.2,5,6,Rapid,2102
15+10,51.83333333333333,15,10,Rapid,2103
15+10,41.0,15,10,Rapid,2104
15+10,36.0,15,10,Rapid,2105
8+2,9.6,8,2,Rapid,2106
40+15,71.25,40,15,Classic,2107
1+10,18.166666666666664,1,10,Rapid,2108
1+10,14.833333333333332,1,10,Rapid,2109
20+10,44.5,20,10,Classic,2110
20+15,27.0,20,15,Classic,2111
20+15,30.75,20,15,Classic,2112
2+15,7.75,2,15,Rapid,2113
20+2,21.166666666666668,20,2,Rapid,2114
8+2,9.633333333333333,8,2,Rapid,2115
20+20,36.66666666666666,20,20,Classic,2116
5+15,27.0,5,15,Rapid,2117
8+5,10.5,8,5,Rapid,2118
5+8,23.933333333333337,5,8,Rapid,2119
10+3,14.25,10,3,Rapid,2120
12+5,14.583333333333332,12,5,Rapid,2121
25+5,32.5,25,5,Classic,2122
10+2,11.566666666666666,10,2,Rapid,2123
14+6,26.6,14,6,Rapid,2124
10+5,10.416666666666666,10,5,Rapid,2125
10+30,59.0,10,30,Classic,2126
10+5,11.666666666666666,10,5,Rapid,2127
5+8,15.8,5,8,Rapid,2128
5+8,8.733333333333334,5,8,Rapid,2129
5+5,13.75,5,5,Rapid,2130
20+40,57.33333333333333,20,40,Classic,2131
20+40,40.66666666666666,20,40,Classic,2132
20+40,64.0,20,40,Classic,2133
20+40,30.0,20,40,Classic,2134
20+40,71.33333333333333,20,40,Classic,2135
20+40,44.0,20,40,Classic,2136
20+40,94.66666666666666,20,40,Classic,2137
20+40,24.0,20,40,Classic,2138
20+40,41.33333333333333,20,40,Classic,2139
20+40,44.66666666666666,20,40,Classic,2140
20+40,50.66666666666666,20,40,Classic,2141
20+40,70.66666666666666,20,40,Classic,2142
20+40,75.33333333333333,20,40,Classic,2143
30+10,37.66666666666666,30,10,Classic,2144
30+10,38.0,30,10,Classic,2145
30+10,39.5,30,10,Classic,2146
30+10,38.33333333333333,30,10,Classic,2147
30+10,31.83333333333333,30,10,Classic,2148
30+10,32.666666666666664,30,10,Classic,2149
30+10,40.16666666666666,30,10,Classic,2150
30+10,36.333333333333336,30,10,Classic,2151
30+10,39.33333333333333,30,10,Classic,2152
30+10,43.33333333333333,30,10,Classic,2153
30+10,39.0,30,10,Classic,2154
10+10,11.5,10,10,Rapid,2155
30+10,36.5,30,10,Classic,2156
30+10,34.166666666666664,30,10,Classic,2157
15+20,41.66666666666666,15,20,Classic,2158
10+2,11.666666666666666,10,2,Rapid,2159
10+2,10.766666666666666,10,2,Rapid,2160
15+8,30.333333333333336,15,8,Rapid,2161
5+5,13.5,5,5,Rapid,2162
14+10,28.5,14,10,Rapid,2163
5+8,22.33333333333333,5,8,Rapid,2164
12+3,19.0,12,3,Rapid,2165
13+14,34.0,13,14,Rapid,2166
12+1,13.166666666666666,12,1,Rapid,2167
10+2,11.7,10,2,Rapid,2168
9+1,10.15,9,1,Rapid,2169
15+8,22.46666666666667,15,8,Rapid,2170
15+5,18.416666666666668,15,5,Rapid,2171
7+5,15.5,7,5,Rapid,2172
5+5,14.0,5,5,Rapid,2173
7+2,10.0,7,2,Blitz,2174
8+3,10.5,8,3,Rapid,2175
9+9,20.25,9,9,Rapid,2176
8+4,10.133333333333333,8,4,Rapid,2177
10+6,15.0,10,6,Rapid,2178
2+10,11.333333333333332,2,10,Rapid,2179
6+3,9.95,6,3,Blitz,2180
8+7,13.716666666666669,8,7,Rapid,2181
15+10,24.666666666666664,15,10,Rapid,2182
5+5,12.166666666666666,5,5,Rapid,2183
10+5,16.166666666666664,10,5,Rapid,2184
7+7,14.583333333333332,7,7,Rapid,2185
10+5,16.666666666666664,10,5,Rapid,2186
3+15,15.5,3,15,Rapid,2187
5+8,17.266666666666666,5,8,Rapid,2188
8+4,10.0,8,4,Rapid,2189
7+8,11.133333333333333,7,8,Rapid,2190
10+2,11.066666666666666,10,2,Rapid,2191
180+25,209.16666666666663,180,25,Classic,2192
180+25,195.0,180,25,Classic,2193
180+25,184.5833333333333,180,25,Classic,2194
5+8,5.4,5,8,Rapid,2195
5+8,19.53333333333333,5,8,Rapid,2196
6+4,9.8,6,4,Rapid,2197
6+4,11.0,6,4,Rapid,2198
8+2,9.766666666666666,8,2,Rapid,2199
10+7,16.766666666666666,10,7,Rapid,2200
10+5,14.5,10,5,Rapid,2201
10+10,31.666666666666664,10,10,Rapid,2202
10+15,16.5,10,15,Rapid,2203
10+3,12.1,10,3,Rapid,2204
5+10,21.166666666666664,5,10,Rapid,2205
15+3,19.3,15,3,Rapid,2206
15+3,16.2,15,3,Rapid,2207
8+8,33.2,8,8,Rapid,2208
6+4,6.933333333333334,6,4,Rapid,2209
7+9,17.35,7,9,Rapid,2210
5+8,14.866666666666667,5,8,Rapid,2211
7+9,9.25,7,9,Rapid,2212
7+7,9.1,7,7,Rapid,2213
7+7,8.983333333333334,7,7,Rapid,2214
5+15,18.25,5,15,Rapid,2215
8+9,24.8,8,9,Rapid,2216
3+8,7.666666666666667,3,8,Rapid,2217
3+8,12.6,3,8,Rapid,2218
3+8,6.6,3,8,Rapid,2219
3+8,12.066666666666666,3,8,Rapid,2220
7+7,10.966666666666669,7,7,Rapid,2221
9+5,12.666666666666666,9,5,Rapid,2222
12+10,24.666666666666664,12,10,Rapid,2223
8+5,14.583333333333332,8,5,Rapid,2224
10+1,10.533333333333331,10,1,Rapid,2225
7+2,10.966666666666669,7,2,Blitz,2226
10+8,13.066666666666666,10,8,Rapid,2227
7+7,10.616666666666667,7,7,Rapid,2228
7+7,13.65,7,7,Rapid,2229
5+15,28.25,5,15,Rapid,2230
7+7,13.183333333333334,7,7,Rapid,2231
7+7,15.983333333333334,7,7,Rapid,2232
10+8,26.666666666666668,10,8,Rapid,2233
12+12,34.0,12,12,Rapid,2234
7+7,14.933333333333334,7,7,Rapid,2235
7+7,13.3,7,7,Rapid,2236
7+7,21.933333333333337,7,7,Rapid,2237
2+20,24.666666666666664,2,20,Rapid,2238
12+11,31.25,12,11,Rapid,2239
7+7,13.766666666666666,7,7,Rapid,2240
5+15,37.25,5,15,Rapid,2241
7+7,20.183333333333337,7,7,Rapid,2242
7+7,18.083333333333336,7,7,Rapid,2243
7+7,15.633333333333333,7,7,Rapid,2244
7+7,14.35,7,7,Rapid,2245
45+15,56.25,45,15,Classic,2246
10+5,20.58333333333333,10,5,Rapid,2247
7+7,20.53333333333333,7,7,Rapid,2248
5+30,29.0,5,30,Classic,2249
7+7,17.03333333333333,7,7,Rapid,2250
8+8,12.266666666666666,8,8,Rapid,2251
5+8,17.53333333333333,5,8,Rapid,2252
3+10,9.833333333333332,3,10,Rapid,2253
30+15,46.5,30,15,Classic,2254
5+8,17.4,5,8,Rapid,2255
7+7,21.116666666666667,7,7,Rapid,2256
10+12,28.6,10,12,Rapid,2257
10+15,25.5,10,15,Rapid,2258
7+7,15.166666666666666,7,7,Rapid,2259
7+7,23.683333333333337,7,7,Rapid,2260
7+7,18.55,7,7,Rapid,2261
7+5,10.166666666666666,7,5,Rapid,2262
5+8,20.333333333333336,5,8,Rapid,2263
2+10,26.83333333333333,2,10,Rapid,2264
2+10,5.333333333333333,2,10,Rapid,2265
13+13,28.166666666666668,13,13,Rapid,2266
13+13,34.88333333333333,13,13,Rapid,2267
10+3,15.55,10,3,Rapid,2268
12+8,18.4,12,8,Rapid,2269
10+8,24.133333333333333,10,8,Rapid,2270
10+8,18.933333333333337,10,8,Rapid,2271
10+8,16.133333333333333,10,8,Rapid,2272
7+25,29.916666666666668,7,25,Classic,2273
16+8,27.6,16,8,Rapid,2274
60+7,61.75,60,7,Classic,2275
5+10,6.333333333333333,5,10,Rapid,2276
11+4,14.066666666666666,11,4,Rapid,2277
10+2,10.466666666666669,10,2,Rapid,2278
10+1,11.05,10,1,Rapid,2279
15+30,29.5,15,30,Classic,2280
20+8,33.2,20,8,Rapid,2281
10+1,10.983333333333333,10,1,Rapid,2282
10+1,11.333333333333334,10,1,Rapid,2283
6+10,14.666666666666666,6,10,Rapid,2284
12+3,12.45,12,3,Rapid,2285
8+10,9.166666666666666,8,10,Rapid,2286
5+20,13.333333333333332,5,20,Rapid,2287
10+2,12.5,10,2,Rapid,2288
15+7,18.03333333333333,15,7,Rapid,2289
15+7,20.48333333333333,15,7,Rapid,2290
15+7,17.566666666666666,15,7,Rapid,2291
15+7,23.166666666666664,15,7,Rapid,2292
20+60,64.0,20,60,Classic,2293
2+10,9.166666666666666,2,10,Rapid,2294
45+1,45.61666666666667,45,1,Classic,2295
7+7,11.9,7,7,Rapid,2296
10+2,10.133333333333333,10,2,Rapid,2297
8+1,8.3,8,1,Blitz,2298
20+11,47.68333333333333,20,11,Classic,2299
5+12,15.2,5,12,Rapid,2300
10+60,77.0,10,60,Classic,2301
10+30,71.5,10,30,Classic,2302
5+5,7.25,5,5,Rapid,2303
20+1,20.53333333333333,20,1,Rapid,2304
20+15,53.75,20,15,Classic,2305
30+2,31.83333333333333,30,2,Classic,2306
5+9,19.25,5,9,Rapid,2307
150+8,154.66666666666666,150,8,Classic,2308
150+8,150.53333333333333,150,8,Classic,2309
30+30,43.0,30,30,Classic,2310
10+6,21.8,10,6,Rapid,2311
180+180,381.0,180,180,Classic,2312
7+3,12.2,7,3,Rapid,2313
5+180,47.0,5,180,Classic,2314
5+8,13.266666666666666,5,8,Rapid,2315
5+8,7.266666666666667,5,8,Rapid,2316
5+8,8.866666666666667,5,8,Rapid,2317
5+8,7.933333333333334,5,8,Rapid,2318
8+5,18.416666666666664,8,5,Rapid,2319
5+8,15.533333333333331,5,8,Rapid,2320
6+6,10.0,6,6,Rapid,2321
10+8,12.533333333333331,10,8,Rapid,2322
13+5,15.0,13,5,Rapid,2323
7+8,10.733333333333334,7,8,Rapid,2324
15+8,16.2,15,8,Rapid,2325
30+5,32.083333333333336,30,5,Classic,2326
10+2,12.3,10,2,Rapid,2327
7+3,8.2,7,3,Rapid,2328
7+3,8.35,7,3,Rapid,2329
7+3,11.0,7,3,Rapid,2330
7+3,8.65,7,3,Rapid,2331
20+5,21.75,20,5,Rapid,2332
12+10,23.83333333333333,12,10,Rapid,2333
30+5,35.333333333333336,30,5,Classic,2334
20+180,221.0,20,180,Classic,2335
10+15,12.5,10,15,Rapid,2336
8+8,18.133333333333333,8,8,Rapid,2337
20+60,138.0,20,60,Classic,2338
180+180,591.0,180,180,Classic,2339
180+180,357.0,180,180,Classic,2340
20+30,24.0,20,30,Classic,2341
15+1,16.03333333333333,15,1,Rapid,2342
5+6,16.0,5,6,Rapid,2343
10+15,35.25,10,15,Rapid,2344
15+5,21.0,15,5,Rapid,2345
10+10,15.166666666666666,10,10,Rapid,2346
15+15,44.0,15,15,Classic,2347
20+5,30.0,20,5,Rapid,2348
10+2,12.8,10,2,Rapid,2349
7+10,23.0,7,10,Rapid,2350
5+5,14.25,5,5,Rapid,2351
10+15,26.0,10,15,Rapid,2352
5+5,15.916666666666666,5,5,Rapid,2353
5+5,16.333333333333332,5,5,Rapid,2354
7+7,12.016666666666666,7,7,Rapid,2355
30+30,48.5,30,30,Classic,2356
15+8,22.33333333333333,15,8,Rapid,2357
15+8,21.666666666666668,15,8,Rapid,2358
5+5,12.25,5,5,Rapid,2359
5+20,22.666666666666664,5,20,Rapid,2360
5+5,16.916666666666664,5,5,Rapid,2361
12+2,14.066666666666666,12,2,Rapid,2362
90+5,92.16666666666669,90,5,Classic,2363
5+5,15.5,5,5,Rapid,2364
10+8,21.066666666666663,10,8,Rapid,2365
5+15,14.75,5,15,Rapid,2366
7+2,8.366666666666667,7,2,Blitz,2367
30+30,43.5,30,30,Classic,2368
30+30,85.0,30,30,Classic,2369
20+3,25.0,20,3,Rapid,2370
20+3,24.05,20,3,Rapid,2371
20+3,24.9,20,3,Rapid,2372
20+3,23.15,20,3,Rapid,2373
20+3,25.75,20,3,Rapid,2374
9+10,18.0,9,10,Rapid,2375
10+8,13.333333333333334,10,8,Rapid,2376
10+6,15.8,10,6,Rapid,2377
60+10,66.16666666666667,60,10,Classic,2378
30+4,31.8,30,4,Classic,2379
9+6,18.1,9,6,Rapid,2380
45+8,53.93333333333334,45,8,Classic,2381
17+90,101.0,17,90,Classic,2382
15+10,39.16666666666666,15,10,Rapid,2383
5+5,13.833333333333332,5,5,Rapid,2384
10+1,10.416666666666666,10,1,Rapid,2385
10+10,14.166666666666666,10,10,Rapid,2386
2+15,16.25,2,15,Rapid,2387
8+8,14.0,8,8,Rapid,2388
15+8,35.8,15,8,Rapid,2389
14+12,22.0,14,12,Rapid,2390
14+12,22.200000000000003,14,12,Rapid,2391
15+30,34.0,15,30,Classic,2392
15+10,20.83333333333333,15,10,Rapid,2393
30+6,37.9,30,6,Classic,2394
15+8,21.53333333333333,15,8,Rapid,2395
11+8,22.6,11,8,Rapid,2396
10+3,10.7,10,3,Rapid,2397
5+5,6.833333333333333,5,5,Rapid,2398
7+10,13.166666666666666,7,10,Rapid,2399
5+15,23.25,5,15,Rapid,2400
6+4,13.0,6,4,Rapid,2401
10+5,18.75,10,5,Rapid,2402
10+5,17.833333333333332,10,5,Rapid,2403
20+20,52.66666666666666,20,20,Classic,2404
15+5,20.0,15,5,Rapid,2405
5+8,17.933333333333334,5,8,Rapid,2406
3+8,11.666666666666666,3,8,Rapid,2407
5+6,11.1,5,6,Rapid,2408
5+6,14.9,5,6,Rapid,2409
5+15,18.0,5,15,Rapid,2410
10+60,54.0,10,60,Classic,2411
7+8,9.666666666666666,7,8,Rapid,2412
7+8,11.666666666666668,7,8,Rapid,2413
7+8,19.4,7,8,Rapid,2414
15+10,18.666666666666668,15,10,Rapid,2415
15+1,17.016666666666666,15,1,Rapid,2416
10+5,13.75,10,5,Rapid,2417
15+10,39.66666666666666,15,10,Rapid,2418
10+2,14.333333333333332,10,2,Rapid,2419
10+2,10.833333333333334,10,2,Rapid,2420
10+2,10.6,10,2,Rapid,2421
15+10,32.83333333333333,15,10,Rapid,2422
15+10,25.33333333333333,15,10,Rapid,2423
15+10,30.166666666666664,15,10,Rapid,2424
15+10,18.83333333333333,15,10,Rapid,2425
18+19,40.48333333333333,18,19,Classic,2426
5+10,17.5,5,10,Rapid,2427
11+11,19.433333333333337,11,11,Rapid,2428
10+10,12.833333333333332,10,10,Rapid,2429
10+12,16.6,10,12,Rapid,2430
15+5,24.58333333333333,15,5,Rapid,2431
20+10,20.33333333333333,20,10,Classic,2432
15+3,15.65,15,3,Rapid,2433
0+12,14.2,0,12,Rapid,2434
0+12,18.8,0,12,Rapid,2435
5+8,14.6,5,8,Rapid,2436
15+5,15.25,15,5,Rapid,2437
8+8,15.333333333333332,8,8,Rapid,2438
6+7,11.6,6,7,Rapid,2439
6+7,10.666666666666668,6,7,Rapid,2440
5+8,23.8,5,8,Rapid,2441
5+8,16.333333333333336,5,8,Rapid,2442
5+8,18.066666666666663,5,8,Rapid,2443
5+8,5.266666666666667,5,8,Rapid,2444
5+10,31.5,5,10,Rapid,2445
5+10,9.833333333333332,5,10,Rapid,2446
5+5,9.0,5,5,Rapid,2447
20+5,28.58333333333333,20,5,Rapid,2448
10+10,29.166666666666664,10,10,Rapid,2449
6+7,13.933333333333334,6,7,Rapid,2450
8+3,12.2,8,3,Rapid,2451
8+5,14.25,8,5,Rapid,2452
10+4,12.2,10,4,Rapid,2453
20+60,87.0,20,60,Classic,2454
15+5,21.5,15,5,Rapid,2455
10+6,12.5,10,6,Rapid,2456
9+2,10.5,9,2,Rapid,2457
10+3,11.1,10,3,Rapid,2458
8+8,15.866666666666667,8,8,Rapid,2459
8+8,17.6,8,8,Rapid,2460
8+8,15.2,8,8,Rapid,2461
10+6,14.5,10,6,Rapid,2462
9+4,11.866666666666667,9,4,Rapid,2463
7+10,21.5,7,10,Rapid,2464
9+4,13.2,9,4,Rapid,2465
10+4,17.133333333333333,10,4,Rapid,2466
12+5,21.916666666666664,12,5,Rapid,2467
8+8,11.466666666666669,8,8,Rapid,2468
8+8,19.2,8,8,Rapid,2469
12+5,13.916666666666666,12,5,Rapid,2470
35+0,35.0,35,0,Classic,2471
7+10,13.0,7,10,Rapid,2472
7+10,15.5,7,10,Rapid,2473
7+10,13.666666666666666,7,10,Rapid,2474
7+10,17.333333333333332,7,10,Rapid,2475
7+10,29.166666666666664,7,10,Rapid,2476
7+10,14.666666666666666,7,10,Rapid,2477
7+10,12.833333333333332,7,10,Rapid,2478
7+10,20.666666666666664,7,10,Rapid,2479
7+10,30.33333333333333,7,10,Rapid,2480
7+10,13.5,7,10,Rapid,2481
7+10,14.5,7,10,Rapid,2482
7+10,31.666666666666664,7,10,Rapid,2483
7+10,12.0,7,10,Rapid,2484
7+10,19.166666666666664,7,10,Rapid,2485
7+10,11.666666666666666,7,10,Rapid,2486
7+10,14.166666666666666,7,10,Rapid,2487
7+10,10.333333333333332,7,10,Rapid,2488
7+10,12.166666666666666,7,10,Rapid,2489
7+10,24.666666666666664,7,10,Rapid,2490
7+10,17.833333333333332,7,10,Rapid,2491
7+10,10.5,7,10,Rapid,2492
7+15,36.5,7,15,Rapid,2493
7+15,11.75,7,15,Rapid,2494
7+15,24.25,7,15,Rapid,2495
7+15,30.5,7,15,Rapid,2496
7+15,28.75,7,15,Rapid,2497
7+15,22.0,7,15,Rapid,2498
7+15,16.0,7,15,Rapid,2499
7+15,40.0,7,15,Rapid,2500
7+15,24.0,7,15,Rapid,2501
7+15,13.25,7,15,Rapid,2502
7+15,23.25,7,15,Rapid,2503
7+15,37.0,7,15,Rapid,2504
7+15,26.5,7,15,Rapid,2505
7+15,13.0,7,15,Rapid,2506
7+15,22.25,7,15,Rapid,2507
7+15,20.75,7,15,Rapid,2508
7+14,27.066666666666663,7,14,Rapid,2509
7+14,14.933333333333334,7,14,Rapid,2510
7+14,22.633333333333333,7,14,Rapid,2511
7+14,17.266666666666666,7,14,Rapid,2512
7+14,24.5,7,14,Rapid,2513
7+14,34.53333333333333,7,14,Rapid,2514
7+14,21.0,7,14,Rapid,2515
5+12,18.4,5,12,Rapid,2516
5+12,15.8,5,12,Rapid,2517
8+8,10.266666666666666,8,8,Rapid,2518
8+4,9.066666666666666,8,4,Rapid,2519
15+5,15.166666666666666,15,5,Rapid,2520
25+10,29.83333333333333,25,10,Classic,2521
7+5,11.416666666666666,7,5,Rapid,2522
12+8,20.666666666666664,12,8,Rapid,2523
1+25,26.833333333333336,1,25,Rapid,2524
11+3,13.85,11,3,Rapid,2525
5+20,36.66666666666666,5,20,Rapid,2526
10+8,30.4,10,8,Rapid,2527
0+12,17.8,0,12,Rapid,2528
5+8,5.533333333333333,5,8,Rapid,2529
17+13,33.900000000000006,17,13,Classic,2530
30+8,37.46666666666667,30,8,Classic,2531
11+8,18.73333333333333,11,8,Rapid,2532
5+5,11.333333333333332,5,5,Rapid,2533
5+15,10.25,5,15,Rapid,2534
6+6,18.8,6,6,Rapid,2535
6+5,7.666666666666666,6,5,Rapid,2536
16+8,26.53333333333333,16,8,Rapid,2537
15+8,21.0,15,8,Rapid,2538
6+6,13.0,6,6,Rapid,2539
30+15,48.75,30,15,Classic,2540
10+10,30.166666666666664,10,10,Rapid,2541
15+15,37.0,15,15,Classic,2542
10+15,21.5,10,15,Rapid,2543
15+15,54.25,15,15,Classic,2544
15+30,39.0,15,30,Classic,2545
9+8,14.6,9,8,Rapid,2546
10+8,22.933333333333337,10,8,Rapid,2547
8+10,32.33333333333333,8,10,Rapid,2548
15+2,18.266666666666666,15,2,Rapid,2549
12+12,23.6,12,12,Rapid,2550
10+2,13.233333333333334,10,2,Rapid,2551
10+10,15.833333333333332,10,10,Rapid,2552
5+10,16.333333333333332,5,10,Rapid,2553
10+15,26.25,10,15,Rapid,2554
7+5,12.916666666666666,7,5,Rapid,2555
7+2,12.166666666666668,7,2,Blitz,2556
10+2,13.0,10,2,Rapid,2557
10+2,11.833333333333334,10,2,Rapid,2558
8+10,8.5,8,10,Rapid,2559
5+5,9.583333333333332,5,5,Rapid,2560
5+15,23.5,5,15,Rapid,2561
5+6,11.6,5,6,Rapid,2562
4+8,4.8,4,8,Rapid,2563
4+8,9.866666666666667,4,8,Rapid,2564
5+8,26.866666666666667,5,8,Rapid,2565
20+60,24.0,20,60,Classic,2566
8+4,9.6,8,4,Rapid,2567
7+5,8.333333333333334,7,5,Rapid,2568
8+8,11.866666666666667,8,8,Rapid,2569
6+3,8.55,6,3,Blitz,2570
12+12,35.8,12,12,Rapid,2571
12+12,25.6,12,12,Rapid,2572
12+12,24.4,12,12,Rapid,2573
12+12,21.8,12,12,Rapid,2574
12+12,26.8,12,12,Rapid,2575
12+10,23.33333333333333,12,10,Rapid,2576
12+10,18.5,12,10,Rapid,2577
13+12,21.8,13,12,Rapid,2578
13+12,23.0,13,12,Rapid,2579
13+12,14.6,13,12,Rapid,2580
13+12,45.4,13,12,Rapid,2581
13+12,22.4,13,12,Rapid,2582
13+12,24.0,13,12,Rapid,2583
13+12,27.6,13,12,Rapid,2584
13+12,34.0,13,12,Rapid,2585
13+12,22.6,13,12,Rapid,2586
13+12,28.4,13,12,Rapid,2587
12+12,19.6,12,12,Rapid,2588
15+15,50.25,15,15,Classic,2589
10+15,36.75,10,15,Rapid,2590
16+4,19.2,16,4,Rapid,2591
10+8,22.53333333333333,10,8,Rapid,2592
7+5,9.5,7,5,Rapid,2593
20+10,29.666666666666664,20,10,Classic,2594
7+8,15.133333333333333,7,8,Rapid,2595
9+3,13.25,9,3,Rapid,2596
12+5,15.333333333333332,12,5,Rapid,2597
30+8,42.53333333333333,30,8,Classic,2598
7+6,7.3,7,6,Rapid,2599
20+10,32.83333333333333,20,10,Classic,2600
8+8,11.6,8,8,Rapid,2601
8+8,16.0,8,8,Rapid,2602
10+8,25.333333333333336,10,8,Rapid,2603
30+8,40.13333333333333,30,8,Classic,2604
15+3,17.15,15,3,Rapid,2605
19+8,23.933333333333337,19,8,Rapid,2606
10+3,13.85,10,3,Rapid,2607
8+5,15.666666666666666,8,5,Rapid,2608
9+6,13.3,9,6,Rapid,2609
9+6,17.0,9,6,Rapid,2610
8+8,15.066666666666666,8,8,Rapid,2611
30+8,35.86666666666667,30,8,Classic,2612
30+8,38.4,30,8,Classic,2613
15+30,27.0,15,30,Classic,2614
10+15,24.75,10,15,Rapid,2615
20+15,28.0,20,15,Classic,2616
